id_frota;modelo;especialidade;codigo_filtro;tipo_filtro
46155;CAMINHAO FORD CARGO 242;CAMINHAO;1149866;FILTRO SEPARADOR
46155;CAMINHAO FORD CARGO 242;CAMINHAO;1180289;FILTRO COMBUSTIVEL
46155;CAMINHAO FORD CARGO 242;CAMINHAO;1235229;FILTRO AR INTERNO
46155;CAMINHAO FORD CARGO 242;CAMINHAO;1274934;FILTRO DA DIREÇÃO
46155;CAMINHAO FORD CARGO 242;CAMINHAO;1400198;FILTRO LUBRIFICANTE
46155;CAMINHAO FORD CARGO 242;CAMINHAO;1402432;FILTRO AR EXTERNO
60050;FIAT STRADA FREEDOM;AUTOMOVEL;1507941;FILTRO AR CONDICIONADO
60050;FIAT STRADA FREEDOM;AUTOMOVEL;1546995;FILTRO LUBRIFICANTE
60050;FIAT STRADA FREEDOM;AUTOMOVEL;1622997;FILTRO AR EXTERNO
60050;FIAT STRADA FREEDOM;AUTOMOVEL;1623000;FILTRO COMBUSTIVEL
60052;VW GOL L MB5;AUTOMOVEL;878777;FILTRO LUBRIFICANTE
60052;VW GOL L MB5;AUTOMOVEL;918313;FILTRO AR CONDICIONADO
60052;VW GOL L MB5;AUTOMOVEL;1546995;FILTRO COMBUSTIVEL
60052;VW GOL L MB5;AUTOMOVEL;2068199;FILTRO AR EXTERNO
60053;VW GOL L MB5;AUTOMOVEL;857415;FILTRO AR EXTERNO
60053;VW GOL L MB5;AUTOMOVEL;878777;FILTRO LUBRIFICANTE
60053;VW GOL L MB5;AUTOMOVEL;918313;FILTRO AR CONDICIONADO
60053;VW GOL L MB5;AUTOMOVEL;1546995;FILTRO COMBUSTIVEL
60054;FIAT STRADA ENDURANCE;AUTOMOVEL;895260;FILTRO LUBRIFICANTE
60054;FIAT STRADA ENDURANCE;AUTOMOVEL;1391100;FILTRO AR EXTERNO
60054;FIAT STRADA ENDURANCE;AUTOMOVEL;1507941;FILTRO AR CONDICIONADO
60054;FIAT STRADA ENDURANCE;AUTOMOVEL;1546995;FILTRO COMBUSTIVEL
60055;FIAT STRADA ENDURANCE;AUTOMOVEL;895260;FILTRO LUBRIFICANTE
60055;FIAT STRADA ENDURANCE;AUTOMOVEL;1391100;FILTRO AR EXTERNO
60055;FIAT STRADA ENDURANCE;AUTOMOVEL;1507941;FILTRO AR CONDICIONADO
60055;FIAT STRADA ENDURANCE;AUTOMOVEL;1546995;FILTRO COMBUSTIVEL
60056;VW SAVEIRO CD RB MF;AUTOMOVEL;857415;FILTRO AR EXTERNO
60056;VW SAVEIRO CD RB MF;AUTOMOVEL;878777;FILTRO LUBRIFICANTE
60056;VW SAVEIRO CD RB MF;AUTOMOVEL;918313;FILTRO AR CONDICIONADO
60056;VW SAVEIRO CD RB MF;AUTOMOVEL;1546995;FILTRO COMBUSTIVEL
60057;FIAT STRADA FREEDOM;AUTOMOVEL;1507941;FILTRO AR CONDICIONADO
60057;FIAT STRADA FREEDOM;AUTOMOVEL;1546995;FILTRO LUBRIFICANTE
60057;FIAT STRADA FREEDOM;AUTOMOVEL;1622997;FILTRO AR EXTERNO
60057;FIAT STRADA FREEDOM;AUTOMOVEL;1623000;FILTRO COMBUSTIVEL
60058;FIAT STRADA ENDURANCE;AUTOMOVEL;895260;FILTRO LUBRIFICANTE
60058;FIAT STRADA ENDURANCE;AUTOMOVEL;1391100;FILTRO AR EXTERNO
60058;FIAT STRADA ENDURANCE;AUTOMOVEL;1507941;FILTRO AR CONDICIONADO
60058;FIAT STRADA ENDURANCE;AUTOMOVEL;1546995;FILTRO COMBUSTIVEL
60059;VW GOL MPI;AUTOMOVEL;878777;FILTRO LUBRIFICANTE
60059;VW GOL MPI;AUTOMOVEL;918313;FILTRO AR CONDICIONADO
60059;VW GOL MPI;AUTOMOVEL;1546995;FILTRO COMBUSTIVEL
60059;VW GOL MPI;AUTOMOVEL;2068199;FILTRO AR EXTERNO
60060;VW SAVEIRO ROBUST;AUTOMOVEL;857415;FILTRO AR EXTERNO
60060;VW SAVEIRO ROBUST;AUTOMOVEL;878777;FILTRO LUBRIFICANTE
60060;VW SAVEIRO ROBUST;AUTOMOVEL;918313;FILTRO AR CONDICIONADO
60060;VW SAVEIRO ROBUST;AUTOMOVEL;1546995;FILTRO COMBUSTIVEL
60061;FIAT MOBI LIKE;AUTOMOVEL;895260;FILTRO LUBRIFICANTE
60061;FIAT MOBI LIKE;AUTOMOVEL;1391100;FILTRO AR EXTERNO
60061;FIAT MOBI LIKE;AUTOMOVEL;1507941;FILTRO AR CONDICIONADO
60061;FIAT MOBI LIKE;AUTOMOVEL;1546995;FILTRO COMBUSTIVEL
60062;VW GOL L MC4;AUTOMOVEL;878777;FILTRO LUBRIFICANTE
60062;VW GOL L MC4;AUTOMOVEL;918313;FILTRO AR CONDICIONADO
60062;VW GOL L MC4;AUTOMOVEL;1546995;FILTRO COMBUSTIVEL
60062;VW GOL L MC4;AUTOMOVEL;2068199;FILTRO AR EXTERNO
60063;FIAT STRADA ENDURANCE;AUTOMOVEL;895260;FILTRO LUBRIFICANTE
60063;FIAT STRADA ENDURANCE;AUTOMOVEL;1391100;FILTRO AR EXTERNO
60063;FIAT STRADA ENDURANCE;AUTOMOVEL;1507941;FILTRO AR CONDICIONADO
60063;FIAT STRADA ENDURANCE;AUTOMOVEL;1546995;FILTRO COMBUSTIVEL
60064;FIAT STRADA FREEDOM;AUTOMOVEL;1507941;FILTRO AR CONDICIONADO
60064;FIAT STRADA FREEDOM;AUTOMOVEL;1546995;FILTRO LUBRIFICANTE
60064;FIAT STRADA FREEDOM;AUTOMOVEL;1622997;FILTRO AR EXTERNO
60064;FIAT STRADA FREEDOM;AUTOMOVEL;1623000;FILTRO COMBUSTIVEL
60065;FIAT MOBI LIKE;#N/A;895260;FILTRO LUBRIFICANTE
60065;FIAT MOBI LIKE;#N/A;1391100;FILTRO AR EXTERNO
60065;FIAT MOBI LIKE;#N/A;1507941;FILTRO AR CONDICIONADO
60065;FIAT MOBI LIKE;#N/A;1546995;FILTRO COMBUSTIVEL
60066;FIAT STRADA ENDURANCE;AUTOMOVEL;895260;FILTRO LUBRIFICANTE
60066;FIAT STRADA ENDURANCE;AUTOMOVEL;1391100;FILTRO AR EXTERNO
60066;FIAT STRADA ENDURANCE;AUTOMOVEL;1507941;FILTRO AR CONDICIONADO
60066;FIAT STRADA ENDURANCE;AUTOMOVEL;1546995;FILTRO COMBUSTIVEL
60067;FIAT STRADA ENDURANCE;AUTOMOVEL;895260;FILTRO LUBRIFICANTE
60067;FIAT STRADA ENDURANCE;AUTOMOVEL;1391100;FILTRO AR EXTERNO
60067;FIAT STRADA ENDURANCE;AUTOMOVEL;1507941;FILTRO AR CONDICIONADO
60067;FIAT STRADA ENDURANCE;AUTOMOVEL;1546995;FILTRO COMBUSTIVEL
60068;FIAT STRADA ENDURANCE;AUTOMOVEL;895260;FILTRO LUBRIFICANTE
60068;FIAT STRADA ENDURANCE;AUTOMOVEL;1391100;FILTRO AR EXTERNO
60068;FIAT STRADA ENDURANCE;AUTOMOVEL;1507941;FILTRO AR CONDICIONADO
60068;FIAT STRADA ENDURANCE;AUTOMOVEL;1546995;FILTRO COMBUSTIVEL
60069;FIAT STRADA ENDURANCE;AUTOMOVEL;895260;FILTRO LUBRIFICANTE
60069;FIAT STRADA ENDURANCE;AUTOMOVEL;1391100;FILTRO AR EXTERNO
60069;FIAT STRADA ENDURANCE;AUTOMOVEL;1507941;FILTRO AR CONDICIONADO
60069;FIAT STRADA ENDURANCE;AUTOMOVEL;1546995;FILTRO COMBUSTIVEL
60070;FIAT STRADA ENDURANCE;AUTOMOVEL;895260;FILTRO LUBRIFICANTE
60070;FIAT STRADA ENDURANCE;AUTOMOVEL;1391100;FILTRO AR EXTERNO
60070;FIAT STRADA ENDURANCE;AUTOMOVEL;1507941;FILTRO AR CONDICIONADO
60070;FIAT STRADA ENDURANCE;AUTOMOVEL;1546995;FILTRO COMBUSTIVEL
60071;FIAT STRADA ENDURANCE;AUTOMOVEL;895260;FILTRO LUBRIFICANTE
60071;FIAT STRADA ENDURANCE;AUTOMOVEL;1391100;FILTRO AR EXTERNO
60071;FIAT STRADA ENDURANCE;AUTOMOVEL;1507941;FILTRO AR CONDICIONADO
60071;FIAT STRADA ENDURANCE;AUTOMOVEL;1546995;FILTRO COMBUSTIVEL
60072;FIAT STRADA ENDURANCE;AUTOMOVEL;895260;FILTRO LUBRIFICANTE
60072;FIAT STRADA ENDURANCE;AUTOMOVEL;1391100;FILTRO AR EXTERNO
60072;FIAT STRADA ENDURANCE;AUTOMOVEL;1507941;FILTRO AR CONDICIONADO
60072;FIAT STRADA ENDURANCE;AUTOMOVEL;1546995;FILTRO COMBUSTIVEL
60073;FIAT STRADA ENDURANCE;AUTOMOVEL;895260;FILTRO LUBRIFICANTE
60073;FIAT STRADA ENDURANCE;AUTOMOVEL;1391100;FILTRO AR EXTERNO
60073;FIAT STRADA ENDURANCE;AUTOMOVEL;1507941;FILTRO AR CONDICIONADO
60073;FIAT STRADA ENDURANCE;AUTOMOVEL;1546995;FILTRO COMBUSTIVEL
60074;FIAT STRADA ENDURANCE;AUTOMOVEL;895260;FILTRO LUBRIFICANTE
60074;FIAT STRADA ENDURANCE;AUTOMOVEL;1391100;FILTRO AR EXTERNO
60074;FIAT STRADA ENDURANCE;AUTOMOVEL;1507941;FILTRO AR CONDICIONADO
60074;FIAT STRADA ENDURANCE;AUTOMOVEL;1546995;FILTRO COMBUSTIVEL
60075;FIAT STRADA ENDURANCE;AUTOMOVEL;895260;FILTRO LUBRIFICANTE
60075;FIAT STRADA ENDURANCE;AUTOMOVEL;1391100;FILTRO AR EXTERNO
60075;FIAT STRADA ENDURANCE;AUTOMOVEL;1507941;FILTRO AR CONDICIONADO
60075;FIAT STRADA ENDURANCE;AUTOMOVEL;1546995;FILTRO COMBUSTIVEL
60076;FIAT STRADA ENDURANCE;AUTOMOVEL;895260;FILTRO LUBRIFICANTE
60076;FIAT STRADA ENDURANCE;AUTOMOVEL;1391100;FILTRO AR EXTERNO
60076;FIAT STRADA ENDURANCE;AUTOMOVEL;1507941;FILTRO AR CONDICIONADO
60076;FIAT STRADA ENDURANCE;AUTOMOVEL;1546995;FILTRO COMBUSTIVEL
60077;FIAT MOBI TREKKING;AUTOMOVEL;895260;FILTRO LUBRIFICANTE
60077;FIAT MOBI TREKKING;AUTOMOVEL;1391100;FILTRO AR EXTERNO
60077;FIAT MOBI TREKKING;AUTOMOVEL;1507941;FILTRO AR CONDICIONADO
60077;FIAT MOBI TREKKING;AUTOMOVEL;1546995;FILTRO COMBUSTIVEL
60078;FIAT STRADA FREEDOM;AUTOMOVEL;1507941;FILTRO AR CONDICIONADO
60078;FIAT STRADA FREEDOM;AUTOMOVEL;1546995;FILTRO LUBRIFICANTE
60078;FIAT STRADA FREEDOM;AUTOMOVEL;1622997;FILTRO AR EXTERNO
60078;FIAT STRADA FREEDOM;AUTOMOVEL;1623000;FILTRO COMBUSTIVEL
60080;FIAT MOBI LIKE;AUTOMOVEL;895260;FILTRO LUBRIFICANTE
60080;FIAT MOBI LIKE;AUTOMOVEL;1391100;FILTRO AR EXTERNO
60080;FIAT MOBI LIKE;AUTOMOVEL;1507941;FILTRO AR CONDICIONADO
60080;FIAT MOBI LIKE;AUTOMOVEL;1546995;FILTRO COMBUSTIVEL
60081;FIAT MOBI LIKE;AUTOMOVEL;895260;FILTRO LUBRIFICANTE
60081;FIAT MOBI LIKE;AUTOMOVEL;1391100;FILTRO AR EXTERNO
60081;FIAT MOBI LIKE;AUTOMOVEL;1507941;FILTRO AR CONDICIONADO
60081;FIAT MOBI LIKE;AUTOMOVEL;1546995;FILTRO COMBUSTIVEL
60082;FIAT MOBI LIKE;AUTOMOVEL;895260;FILTRO LUBRIFICANTE
60082;FIAT MOBI LIKE;AUTOMOVEL;1391100;FILTRO AR EXTERNO
60082;FIAT MOBI LIKE;AUTOMOVEL;1507941;FILTRO AR CONDICIONADO
60082;FIAT MOBI LIKE;AUTOMOVEL;1546995;FILTRO COMBUSTIVEL
60083;FIAT MOBI LIKE;AUTOMOVEL;895260;FILTRO LUBRIFICANTE
60083;FIAT MOBI LIKE;AUTOMOVEL;1391100;FILTRO AR EXTERNO
60083;FIAT MOBI LIKE;AUTOMOVEL;1507941;FILTRO AR CONDICIONADO
60083;FIAT MOBI LIKE;AUTOMOVEL;1546995;FILTRO COMBUSTIVEL
60084;VW SAVEIRO CS RB MF;AUTOMOVEL;857415;FILTRO AR EXTERNO
60084;VW SAVEIRO CS RB MF;AUTOMOVEL;878777;FILTRO LUBRIFICANTE
60084;VW SAVEIRO CS RB MF;AUTOMOVEL;918313;FILTRO AR CONDICIONADO
60084;VW SAVEIRO CS RB MF;AUTOMOVEL;1546995;FILTRO COMBUSTIVEL
60085;FIAT MOBI LIKE;AUTOMOVEL;895260;FILTRO LUBRIFICANTE
60085;FIAT MOBI LIKE;AUTOMOVEL;1391100;FILTRO AR EXTERNO
60085;FIAT MOBI LIKE;AUTOMOVEL;1507941;FILTRO AR CONDICIONADO
60085;FIAT MOBI LIKE;AUTOMOVEL;1546995;FILTRO COMBUSTIVEL
60086;FIAT MOBI LIKE;AUTOMOVEL;895260;FILTRO LUBRIFICANTE
60086;FIAT MOBI LIKE;AUTOMOVEL;1391100;FILTRO AR EXTERNO
60086;FIAT MOBI LIKE;AUTOMOVEL;1507941;FILTRO AR CONDICIONADO
60086;FIAT MOBI LIKE;AUTOMOVEL;1546995;FILTRO COMBUSTIVEL
60087;FIAT MOBI LIKE;AUTOMOVEL;895260;FILTRO LUBRIFICANTE
60087;FIAT MOBI LIKE;AUTOMOVEL;1391100;FILTRO AR EXTERNO
60087;FIAT MOBI LIKE;AUTOMOVEL;1507941;FILTRO AR CONDICIONADO
60087;FIAT MOBI LIKE;AUTOMOVEL;1546995;FILTRO COMBUSTIVEL
60088;FIAT CRONOS DRIVE;AUTOMOVEL;1507941;FILTRO AR CONDICIONADO
60088;FIAT CRONOS DRIVE;AUTOMOVEL;1546995;FILTRO COMBUSTIVEL
60088;FIAT CRONOS DRIVE;AUTOMOVEL;1622997;FILTRO AR EXTERNO
60088;FIAT CRONOS DRIVE;AUTOMOVEL;1623000;FILTRO LUBRIFICANTE
60089;FIAT STRADA FREEDOM;AUTOMOVEL;1507941;FILTRO AR CONDICIONADO
60089;FIAT STRADA FREEDOM;AUTOMOVEL;1546995;FILTRO LUBRIFICANTE
60089;FIAT STRADA FREEDOM;AUTOMOVEL;1622997;FILTRO AR EXTERNO
60089;FIAT STRADA FREEDOM;AUTOMOVEL;1623000;FILTRO COMBUSTIVEL
60090;FIAT STRADA ENDURANCE;AUTOMOVEL;895260;FILTRO LUBRIFICANTE
60090;FIAT STRADA ENDURANCE;AUTOMOVEL;1391100;FILTRO AR EXTERNO
60090;FIAT STRADA ENDURANCE;AUTOMOVEL;1507941;FILTRO AR CONDICIONADO
60090;FIAT STRADA ENDURANCE;AUTOMOVEL;1546995;FILTRO COMBUSTIVEL
60091;FIAT STRADA ENDURANCE;AUTOMOVEL;895260;FILTRO LUBRIFICANTE
60091;FIAT STRADA ENDURANCE;AUTOMOVEL;1391100;FILTRO AR EXTERNO
60091;FIAT STRADA ENDURANCE;AUTOMOVEL;1507941;FILTRO AR CONDICIONADO
60091;FIAT STRADA ENDURANCE;AUTOMOVEL;1546995;FILTRO COMBUSTIVEL
60092;FIAT STRADA ENDURANCE;AUTOMOVEL;895260;FILTRO LUBRIFICANTE
60092;FIAT STRADA ENDURANCE;AUTOMOVEL;1391100;FILTRO AR EXTERNO
60092;FIAT STRADA ENDURANCE;AUTOMOVEL;1507941;FILTRO AR CONDICIONADO
60092;FIAT STRADA ENDURANCE;AUTOMOVEL;1546995;FILTRO COMBUSTIVEL
60093;FIAT STRADA ENDURANCE;AUTOMOVEL;895260;FILTRO LUBRIFICANTE
60093;FIAT STRADA ENDURANCE;AUTOMOVEL;1391100;FILTRO AR EXTERNO
60093;FIAT STRADA ENDURANCE;AUTOMOVEL;1507941;FILTRO AR CONDICIONADO
60093;FIAT STRADA ENDURANCE;AUTOMOVEL;1546995;FILTRO COMBUSTIVEL
60094;FIAT MOBI LIKE;AUTOMOVEL;895260;FILTRO LUBRIFICANTE
60094;FIAT MOBI LIKE;AUTOMOVEL;1391100;FILTRO AR EXTERNO
60094;FIAT MOBI LIKE;AUTOMOVEL;1507941;FILTRO AR CONDICIONADO
60094;FIAT MOBI LIKE;AUTOMOVEL;1546995;FILTRO COMBUSTIVEL
60095;VW GOL MPI;AUTOMOVEL;878777;FILTRO LUBRIFICANTE
60095;VW GOL MPI;AUTOMOVEL;918313;FILTRO AR CONDICIONADO
60095;VW GOL MPI;AUTOMOVEL;1546995;FILTRO COMBUSTIVEL
60095;VW GOL MPI;AUTOMOVEL;2068199;FILTRO AR EXTERNO
60096;VW GOL MPI;AUTOMOVEL;878777;FILTRO LUBRIFICANTE
60096;VW GOL MPI;AUTOMOVEL;918313;FILTRO AR CONDICIONADO
60096;VW GOL MPI;AUTOMOVEL;1546995;FILTRO COMBUSTIVEL
60096;VW GOL MPI;AUTOMOVEL;2068199;FILTRO AR EXTERNO
60097;FIAT STRADA ENDURANCE;AUTOMOVEL;895260;FILTRO LUBRIFICANTE
60097;FIAT STRADA ENDURANCE;AUTOMOVEL;1391100;FILTRO AR EXTERNO
60097;FIAT STRADA ENDURANCE;AUTOMOVEL;1507941;FILTRO AR CONDICIONADO
60097;FIAT STRADA ENDURANCE;AUTOMOVEL;1546995;FILTRO COMBUSTIVEL
60098;VW GOL MPI;AUTOMOVEL;878777;FILTRO LUBRIFICANTE
60098;VW GOL MPI;AUTOMOVEL;918313;FILTRO AR CONDICIONADO
60098;VW GOL MPI;AUTOMOVEL;1546995;FILTRO COMBUSTIVEL
60098;VW GOL MPI;AUTOMOVEL;2068199;FILTRO AR EXTERNO
60099;VW POLO TRACK MA;AUTOMOVEL;2QB201511;FILTRO COMBUSTIVEL
60099;VW POLO TRACK MA;AUTOMOVEL;04E115561AC;FILTRO LUBRIFICANTE
60099;VW POLO TRACK MA;AUTOMOVEL;04C129620D;FILTRO AR EXTERNO
60099;VW POLO TRACK MA;AUTOMOVEL;2Q0819644;FILTRO AR CONDICIONADO
60102;VW SAVEIRO CS RB MF;AUTOMOVEL;1416698;FILTRO AR EXTERNO
60102;VW SAVEIRO CS RB MF;AUTOMOVEL;878777;FILTRO LUBRIFICANTE
60102;VW SAVEIRO CS RB MF;AUTOMOVEL;918313;FILTRO AR CONDICIONADO
60102;VW SAVEIRO CS RB MF;AUTOMOVEL;1546995;FILTRO COMBUSTIVEL
60103;VW SAVEIRO CS RB MF;AUTOMOVEL;1416698;FILTRO AR EXTERNO
60103;VW SAVEIRO CS RB MF;AUTOMOVEL;878777;FILTRO LUBRIFICANTE
60103;VW SAVEIRO CS RB MF;AUTOMOVEL;918313;FILTRO AR CONDICIONADO
60103;VW SAVEIRO CS RB MF;AUTOMOVEL;1546995;FILTRO COMBUSTIVEL
60104;VW SAVEIRO CS RB MF;AUTOMOVEL;857415;FILTRO AR EXTERNO
60104;VW SAVEIRO CS RB MF;AUTOMOVEL;878777;FILTRO LUBRIFICANTE
60104;VW SAVEIRO CS RB MF;AUTOMOVEL;918313;FILTRO AR CONDICIONADO
60104;VW SAVEIRO CS RB MF;AUTOMOVEL;1546995;FILTRO COMBUSTIVEL
60105;VW SAVEIRO CD RB MF;AUTOMOVEL;857415;FILTRO AR EXTERNO
60105;VW SAVEIRO CD RB MF;AUTOMOVEL;878777;FILTRO LUBRIFICANTE
60105;VW SAVEIRO CD RB MF;AUTOMOVEL;918313;FILTRO AR CONDICIONADO
60105;VW SAVEIRO CD RB MF;AUTOMOVEL;1546995;FILTRO COMBUSTIVEL
60106;VW SAVEIRO CD RB MF;AUTOMOVEL;1416698;FILTRO AR EXTERNO
60106;VW SAVEIRO CD RB MF;AUTOMOVEL;878777;FILTRO LUBRIFICANTE
60106;VW SAVEIRO CD RB MF;AUTOMOVEL;918313;FILTRO AR CONDICIONADO
60106;VW SAVEIRO CD RB MF;AUTOMOVEL;1546995;FILTRO COMBUSTIVEL
60107;VW SAVEIRO CS RB MF;AUTOMOVEL;857415;FILTRO AR EXTERNO
60107;VW SAVEIRO CS RB MF;AUTOMOVEL;878777;FILTRO LUBRIFICANTE
60107;VW SAVEIRO CS RB MF;AUTOMOVEL;918313;FILTRO AR CONDICIONADO
60107;VW SAVEIRO CS RB MF;AUTOMOVEL;1546995;FILTRO COMBUSTIVEL
60108;FIAT MOBI LIKE;AUTOMOVEL;895260;FILTRO LUBRIFICANTE
60108;FIAT MOBI LIKE;AUTOMOVEL;1391100;FILTRO AR EXTERNO
60108;FIAT MOBI LIKE;AUTOMOVEL;1507941;FILTRO AR CONDICIONADO
60108;FIAT MOBI LIKE;AUTOMOVEL;1546995;FILTRO COMBUSTIVEL
60109;FIAT MOBI LIKE;AUTOMOVEL;895260;FILTRO LUBRIFICANTE
60109;FIAT MOBI LIKE;AUTOMOVEL;1391100;FILTRO AR EXTERNO
60109;FIAT MOBI LIKE;AUTOMOVEL;1507941;FILTRO AR CONDICIONADO
60109;FIAT MOBI LIKE;AUTOMOVEL;1546995;FILTRO COMBUSTIVEL
60110;FIAT STRADA FREEDOM;AUTOMOVEL;1507941;FILTRO AR CONDICIONADO
60110;FIAT STRADA FREEDOM;AUTOMOVEL;1546995;FILTRO LUBRIFICANTE
60110;FIAT STRADA FREEDOM;AUTOMOVEL;1622997;FILTRO AR EXTERNO
60110;FIAT STRADA FREEDOM;AUTOMOVEL;1623000;FILTRO COMBUSTIVEL
60201;FIAT STRADA ENDURANCE;AUTOMOVEL;895260;FILTRO LUBRIFICANTE
60201;FIAT STRADA ENDURANCE;AUTOMOVEL;895260;FILTRO LUBRIFICANTE
60201;FIAT STRADA ENDURANCE;AUTOMOVEL;1391100;FILTRO AR EXTERNO
60201;FIAT STRADA ENDURANCE;AUTOMOVEL;1507941;FILTRO AR CONDICIONADO
60250;HONDA NXR 160 BROS;MOTOCICLETA;956028;FILTRO COMBUSTIVEL
60250;HONDA NXR 160 BROS;MOTOCICLETA;1165069;FILTRO AR EXTERNO
60251;HONDA NXR 160 BROS;MOTOCICLETA;956028;FILTRO COMBUSTIVEL
60251;HONDA NXR 160 BROS;MOTOCICLETA;1165069;FILTRO AR EXTERNO
60252;HONDA NXR 160 BROS;MOTOCICLETA;956028;FILTRO COMBUSTIVEL
60252;HONDA NXR 160 BROS;MOTOCICLETA;1165069;FILTRO AR EXTERNO
60253;HONDA NXR 160 BROS;MOTOCICLETA;956028;FILTRO COMBUSTIVEL
60253;HONDA NXR 160 BROS;MOTOCICLETA;1165069;FILTRO AR EXTERNO
60254;HONDA NXR 160 BROS;MOTOCICLETA;956028;FILTRO COMBUSTIVEL
60254;HONDA NXR 160 BROS;MOTOCICLETA;1165069;FILTRO AR EXTERNO
60255;HONDA NXR 160 BROS;MOTOCICLETA;956028;FILTRO COMBUSTIVEL
60255;HONDA NXR 160 BROS;MOTOCICLETA;1165069;FILTRO AR EXTERNO
60256;HONDA NXR 160 BROS;MOTOCICLETA;956028;FILTRO COMBUSTIVEL
60256;HONDA NXR 160 BROS;MOTOCICLETA;1165069;FILTRO AR EXTERNO
60257;HONDA NXR 150 BROS;MOTOCICLETA;956028;FILTRO COMBUSTIVEL
60257;HONDA NXR 150 BROS;MOTOCICLETA;1165069;FILTRO AR EXTERNO
60258;HONDA NXR 160 BROS;MOTOCICLETA;956028;FILTRO COMBUSTIVEL
60258;HONDA NXR 160 BROS;MOTOCICLETA;1165069;FILTRO AR EXTERNO
60259;HONDA NXR 160 BROS;MOTOCICLETA;956028;FILTRO COMBUSTIVEL
60259;HONDA NXR 160 BROS;MOTOCICLETA;1165069;FILTRO AR EXTERNO
60260;HONDA NXR 160 BROS;MOTOCICLETA;956028;FILTRO COMBUSTIVEL
60260;HONDA NXR 160 BROS;MOTOCICLETA;1165069;FILTRO AR EXTERNO
60261;HONDA NXR 160 BROS;MOTOCICLETA;956028;FILTRO COMBUSTIVEL
60261;HONDA NXR 160 BROS;MOTOCICLETA;1165069;FILTRO AR EXTERNO
60262;YAMAHA XTZ CROSSER 150S;MOTOCICLETA;1316734;FILTRO LUBRIFICANTE
60262;YAMAHA XTZ CROSSER 150S;MOTOCICLETA;2275119;FILTRO COMBUSTIVEL
60262;YAMAHA XTZ CROSSER 150S;MOTOCICLETA;2275156;FILTRO AR EXTERNO
60263;YAMAHA XTZ CROSSER 150S;MOTOCICLETA;1316734;FILTRO LUBRIFICANTE
60263;YAMAHA XTZ CROSSER 150S;MOTOCICLETA;2275119;FILTRO COMBUSTIVEL
60263;YAMAHA XTZ CROSSER 150S;MOTOCICLETA;2275156;FILTRO AR EXTERNO
60264;YAMAHA XTZ CROSSER 150S;MOTOCICLETA;1316734;FILTRO LUBRIFICANTE
60264;YAMAHA XTZ CROSSER 150S;MOTOCICLETA;2275119;FILTRO COMBUSTIVEL
60264;YAMAHA XTZ CROSSER 150S;MOTOCICLETA;2275156;FILTRO AR EXTERNO
60265;YAMAHA XTZ CROSSER 150S;MOTOCICLETA;1316734;FILTRO LUBRIFICANTE
60265;YAMAHA XTZ CROSSER 150S;MOTOCICLETA;2275119;FILTRO COMBUSTIVEL
60265;YAMAHA XTZ CROSSER 150S;MOTOCICLETA;2275156;FILTRO AR EXTERNO
60266;YAMAHA XTZ CROSSER 150S;MOTOCICLETA;1316734;FILTRO LUBRIFICANTE
60266;YAMAHA XTZ CROSSER 150S;MOTOCICLETA;2275119;FILTRO COMBUSTIVEL
60266;YAMAHA XTZ CROSSER 150S;MOTOCICLETA;2275156;FILTRO AR EXTERNO
60267;HONDA NXR 160 BROS;MOTOCICLETA;956028;FILTRO COMBUSTIVEL
60267;HONDA NXR 160 BROS;MOTOCICLETA;1165069;FILTRO AR EXTERNO
60268;YAMAHA XTZ CROSSER 150Z;MOTOCICLETA;1316734;FILTRO LUBRIFICANTE
60268;YAMAHA XTZ CROSSER 150Z;MOTOCICLETA;2275119;FILTRO COMBUSTIVEL
60268;YAMAHA XTZ CROSSER 150Z;MOTOCICLETA;2275156;FILTRO AR EXTERNO
60269;YAMAHA XTZ CROSSER 150Z;MOTOCICLETA;1316734;FILTRO LUBRIFICANTE
60269;YAMAHA XTZ CROSSER 150Z;MOTOCICLETA;2275119;FILTRO COMBUSTIVEL
60269;YAMAHA XTZ CROSSER 150Z;MOTOCICLETA;2275156;FILTRO AR EXTERNO
60270;YAMAHA XTZ CROSSER 150Z;MOTOCICLETA;1316734;FILTRO LUBRIFICANTE
60270;YAMAHA XTZ CROSSER 150Z;MOTOCICLETA;2275119;FILTRO COMBUSTIVEL
60270;YAMAHA XTZ CROSSER 150Z;MOTOCICLETA;2275156;FILTRO AR EXTERNO
60271;YAMAHA XTZ CROSSER 150Z;MOTOCICLETA;1316734;FILTRO LUBRIFICANTE
60271;YAMAHA XTZ CROSSER 150Z;MOTOCICLETA;2275119;FILTRO COMBUSTIVEL
60271;YAMAHA XTZ CROSSER 150Z;MOTOCICLETA;2275156;FILTRO AR EXTERNO
60272;YAMAHA XTZ CROSSER 150Z;MOTOCICLETA;1316734;FILTRO LUBRIFICANTE
60272;YAMAHA XTZ CROSSER 150Z;MOTOCICLETA;2275119;FILTRO COMBUSTIVEL
60272;YAMAHA XTZ CROSSER 150Z;MOTOCICLETA;2275156;FILTRO AR EXTERNO
60273;YAMAHA XTZ CROSSER 150Z;MOTOCICLETA;1316734;FILTRO LUBRIFICANTE
60273;YAMAHA XTZ CROSSER 150Z;MOTOCICLETA;2275119;FILTRO COMBUSTIVEL
60273;YAMAHA XTZ CROSSER 150Z;MOTOCICLETA;2275156;FILTRO AR EXTERNO
